area_nombre,tema_nombre,pregunta,sustento
Comprensión Lectora,"Inteligencia artificial en la educación boliviana: oportunidades, retos y perspectivas científicas","Del análisis presentado se desprende que, respecto a los resultados del estudio piloto con tutor virtual basado en IA, la evidencia es:","El artículo indica que el estudio piloto se realizó con 1 200 estudiantes de segundo de bachillerato de la Universidad Católica Boliviana, mostrando un aumento de calificaciones de 6.8 a 8.1 y una reducción de deserción del 12 %. Sin embargo, el texto aclara que estos resultados son locales y que la efectividad de la IA depende de factores como infraestructura y capacitación docente. Por lo tanto, la evidencia es válida como indicio preliminar, pero no suficiente para afirmar mejoras a nivel nacional sin investigaciones adicionales en contextos rurales y con mayor número de participantes. Las demás opciones sobreestiman la generalización, confunden la muestra con la población total o atribuyen la mejora exclusivamente a la IA sin considerar otras variables, por lo que no reflejan la interpretación crítica que el artículo sugiere."
Comprensión Lectora,"Inteligencia artificial en la educación boliviana: oportunidades, retos y perspectivas científicas","De acuerdo con el texto, ¿cuál de los siguientes aspectos representa una posible limitación que podría sesgar los resultados del estudio piloto sobre tutores virtuales?","El estudio piloto se realizó en la Universidad Católica Boliviana con 1 200 estudiantes de segundo de bachillerato, sin especificar si incluía a escuelas rurales o de diferentes regiones; por tanto, la muestra es limitada y no representa a todo el sistema educativo boliviano, lo que constituye una posible fuente de sesgo."
Comprensión Lectora,"Inteligencia artificial en la educación boliviana: oportunidades, retos y perspectivas científicas","De acuerdo con el texto, ¿cuál es la principal implicación económica de adoptar inteligencia artificial en la educación boliviana?",La efectividad de la IA depende de “invertir en redes de banda ancha en zonas rurales” y “diseñar programas de formación continua para docentes” (sección de conclusiones y desafíos). Estas inversiones son presentadas como la principal implicación económica.
Comprensión Lectora,"Inteligencia artificial en la educación boliviana: oportunidades, retos y perspectivas científicas","Considerando lo mencionado en el texto, ¿cuál de los siguientes sesgos potenciales no se discute explícitamente en el artículo?","El artículo menciona explícitamente sesgos derivados de datos urbanos, la brecha de conectividad y la falta de capacitación docente, pero no aborda en ningún pasaje un sesgo de género. En la sección ‘Desafíos éticos, técnicos y estructurales’ se habla de sesgo algorítmico ligado a datos mayormente urbanos y de cómo la falta de infraestructura y de formación docente pueden afectar la equidad, sin mencionar la posible discriminación por género. Las demás opciones describen sesgos que sí son mencionados en el texto."
Comprensión Lectora,"Inteligencia artificial en la educación boliviana: oportunidades, retos y perspectivas científicas","El artículo señala que la IA puede modular la carga cognitiva y la plasticidad sináptica para optimizar el aprendizaje. Según una valoración crítica simple, ¿cuál de los siguientes enunciados representa la mayor fortaleza de este enfoque científico?","Los sistemas de IA se basan en los conceptos de plasticidad sináptica y carga cognitiva, permitiendo ajustar la complejidad de los ejercicios a la zona de desarrollo próximo del estudiante; esto, según la investigación neuroeducativa citada, maximiza la plasticidad sináptica sin saturar la carga cognitiva y, por ende, favorece la retención a largo plazo (sección ‘Fundamentos neurocientíficos del aprendizaje personalizado’)."
Comprensión Lectora,"Inteligencia artificial en la educación boliviana: oportunidades, retos y perspectivas científicas","Según el artículo, ¿cuál de los siguientes actores es el más determinante para garantizar una integración responsable de la IA en la educación boliviana?","El Ministerio de Educación lidera el programa ‘Bolivia Aprende Digital’ (2022 2025), propone inversiones en conectividad, diseña programas de capacitación docente y coordina políticas públicas para la protección de datos. Estos roles son descritos como esenciales para una integración responsable, mientras que las empresas, los estudiantes y las organizaciones internacionales juegan papeles complementarios, pero no determinantes."
Comprensión Lectora,"Inteligencia artificial en la educación boliviana: oportunidades, retos y perspectivas científicas","La lectura del texto permite identificar que, para que la IA contribuya de forma efectiva a la educación en Bolivia, es necesario que las soluciones propuestas se orienten principalmente a:","El artículo concluye que la integración responsable de la IA requiere (1) invertir en redes de banda ancha en zonas rurales, (2) diseñar programas de formación continua para docentes y (3) crear políticas de protección de datos que regulen la recopilación y uso de información estudiantil. Estas tres líneas de acción aparecen en la sección de conclusiones y resumen los obstáculos estructurales, de capacitación y éticos que deben abordarse conjuntamente."
Comprensión Lectora,"Inteligencia artificial en la educación boliviana: oportunidades, retos y perspectivas científicas","De acuerdo con el texto, ¿qué consecuencia se puede deducir si se invierte en redes de banda ancha en zonas rurales?",La falta de conectividad en hogares rurales (solo 38 % con banda ancha) limita la implementación de plataformas de IA y que invertir en redes de banda ancha es una de las recomendaciones para cerrar la brecha digital y lograr una integración responsable de la IA.
Comprensión Lectora,"Inteligencia artificial en la educación boliviana: oportunidades, retos y perspectivas científicas","Basándose en la información proporcionada, ¿cuál es el propósito económico principal de mejorar la conectividad de banda ancha en zonas rurales de Bolivia?","La disparidad de conectividad (38 % en áreas rurales vs. 71 % en urbanas) “limita la implementación uniforme de plataformas basadas en IA y podría ampliar la desigualdad educativa” y recomienda invertir en redes de banda ancha para “evitar ampliar la desigualdad educativa”. Al reducir esa brecha, se fortalece el capital humano y se crea una base para el desarrollo económico a largo plazo."
Comprensión Lectora,"Inteligencia artificial en la educación boliviana: oportunidades, retos y perspectivas científicas","De acuerdo con el texto, ¿qué efecto probable tendría la falta de capacitación docente en inteligencia artificial sobre el uso de los sistemas de IA en las aulas?","El artículo indica que, al no recibir formación adecuada, “la mayoría de los profesores… no ha recibido formación formal… La falta de competencias técnicas puede generar una dependencia excesiva del algoritmo, sin la capacidad de interpretar los resultados ni de intervenir cuando la IA sugiere una ruta pedagógica inadecuada”. Esa relación causa efecto se infiere del texto."
